term_id,term,baseline_cluster_id,method,evidence
term_1d11dca31232a36ebf76,Average expenditure per night,cluster_08c3029890ca,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_06fd140352484b25e43e,Average expenditure per trip,cluster_08c3029890ca,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b1d54f667ab8e8d86c98,Average full time adjusted salary per employee,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_583861a30c2e1c2cf03f,Average gender pension gap by age group,cluster_c33cec3614f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_348b378d7010508071d6,Average household size,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d1ef3786445358002d29,Average nominal monthly wages and salaries,cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ed9c7f4c6702de662403,Average nominal monthly wages and salaries - ENP-East countries,cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cb4b489ea31669a34e01,Average number of foreign languages studied per pupil by education level,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fb121a189865aa3fb421,Average number of rooms per person by degree of urbanization,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8b410f1d6d5cadabf420,Average number of rooms per person by NUTS 2 region,cluster_4b3de1fb46bb,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_de08510972cffdee625a,Average number of rooms per person by tenure status and dwelling type,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_835ff22574abe600d47f,Average number of weekly hours of formal care by age group - children with at least 1 hour of formal care,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fc2f8d2d5515dc34a85a,Average number of weekly hours of formal care by age group - children with or without formal care,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_70d6fd9a3c8eb597f38d,Average number of weekly hours of other types of care by age group - children with at least one hour of other types of care,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_aab5326d5aa5749ccf06,Average number of weekly hours of other types of care by age group - children with or without other types of care,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_335951c32d8d2116b9f0,Average population (mid-year),cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_424bd938c951afe537f5,Average population mid-year by sex and age group,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0f501f4a2588acc2b10d,Average population mid-year by sex and age group - ENP-South countries,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b973e1da3eb5f9da6612,Average remuneration of national civil servants in central public administration,cluster_171b8acc7717,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8c21ac98eb2cdd70c316,Aviation and airport enterprises,cluster_50c5fad23ebe,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6614255fdc73a173438f,Balance of payments,cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9979cb6087827dcf461b,Balance of payments - ENP-East countries,cluster_44a8445e2d6e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_95525ae7bd699e4792f6,"Balance of payments, capital account, monthly data",cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c5420bd455a9ec1d7f49,"Balance of payments, capital account, quarterly data",cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_04ba11c43928796d3064,"Balance of payments, current account, monthly data",cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e190b4df2d02ce72aeb0,"Balance of payments, current and capital account, monthly data",cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_22041ec3d68c8e354400,"Balance of payments, current and capital account, quarterly data",cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4d0cbf2d6242fb139a20,Balance of trade - EU and euro area aggregates,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9684861e5a8ff850415e,Balancing items,cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b82538563afbccd385b6,"Barley by area, production and humidity",cluster_100401722785,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b90af556331316163672,basic and producer prices,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_799b0d50a4121f00c785,Bathing waters with excellent quality by location,cluster_c7c1d69c4acd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_41b019a493a4989da6db,Bed places in hotels and similar accommodation,cluster_33e2ad4f485a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6e742d9b8fb147d4a276,Bed places in hotels and similar accommodation - ENP-South countries,cluster_33e2ad4f485a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f8437296a46912415d34,Beds in nursing and other residential long-term care facilities,cluster_33e2ad4f485a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a46b992f9884bc965bf7,Beneficiaries of disability pensions by pension type,cluster_c33cec3614f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_869b3060e92ca0c7831a,Beneficiaries of disability pensions by sex,cluster_c33cec3614f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_23718844c710be51cc7e,Beneficiaries of temporary protection by citizenship,cluster_2aeba3fc16ae,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_41d4482b89dc52ab24f1,BERD by concentration of personnel (ranking),cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_15f2b55e475c14229235,Biochemical oxygen demand in rivers,cluster_c7c1d69c4acd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3d5d5b574d8c63ed7bb2,Breast cancer and cervical cancer screenings,cluster_0e1064bc1457,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_18363a8f4a7864fc88a9,Breast cancer and cervical cancer screenings - historical data,cluster_0e1064bc1457,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4f0255e5623f9263dbe4,Bribery by legal status and sex of the person involved,cluster_2aeba3fc16ae,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a058bd378bfada7f3087,Broadband internet coverage by speed,cluster_35d475516947,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_10f7f7ec606e2033a8b6,Brussels = 1,cluster_1292cb5800c6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1095d23c2cb4ba5792ba,Building permits,cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_893b82284a14c79baad9,Building permits - monthly data,cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2d69baedc15824c81811,Buses and coaches traffic performance registered in the by transport covarage,cluster_58c47e3d47ef,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ec3854936cdf4e1324e0,Business written in non-EEA countries,cluster_db861fb1a59f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_aaa2e3616d9018cbb8c6,by fishing areas,cluster_9ad8e70f0958,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bfb0081668951f49ec05,by sex and main financial incentive to stay at work,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2e6d40f2526418c36b9e,Capital account - annual data,cluster_4ad4cace8f43,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_419e3bdd9a1ef9cc197e,Carrying capacity of merchant ships of 1000 GT and over by vessel type,cluster_c68094abfc93,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1b3a9df7ba82a3e69bc8,Carrying capacity of merchant ships of 1000 GT and over by vessel type - ENP-South countries,cluster_c68094abfc93,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_19825330fb8eda82f834,Carrying capacity of pipelines operated,cluster_650f5d5bdee4,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b7c742a8ca8ecc4d6861,carrying capacity of ships of 1 000 grt and over,cluster_c68094abfc93,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_63343496146f5d1ec01b,carrying capacity of ships of 300 grt and over,cluster_c68094abfc93,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_318cf2b1f91f6cc6d9ec,Carrying capacity of the waterway transport enterprises vessels by number of vessels in enterprises,cluster_dddfcfe3c7b4,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6ec8da416f4bb62844e0,Catches - north-west Pacific,cluster_aea832dd6925,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7851911ebe4ef5dc5722,Catches - west-central Pacific,cluster_aea832dd6925,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fc88d9480cc98ebe4e34,Catches in all fishing region,cluster_9ad8e70f0958,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5f7e6cf5264e9854d4ea,Causes of death,cluster_f1f6ee7bbbfa,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_962076671ba1710ec9cd,Causes of death - potential years of life lost by country of residence,cluster_f1f6ee7bbbfa,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3456ee1ef3a4b5d3e160,"Causes of death, by sex",cluster_f1f6ee7bbbfa,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_022c701d77b0ede24b8c,Central government bond yields - annual data,cluster_a2e4cd40e034,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ff6c04ce59ed3e7d2ea4,Central government bond yields - monthly data,cluster_a2e4cd40e034,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_29d43f25e51dd9b0e779,Central government bond yields - quarterly data,cluster_a2e4cd40e034,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_21acbc3991aad168be3f,"Cereals for the production of grain (including seed) by area, production and humidity",cluster_100401722785,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_45a384ac475351b40c2c,changes in stocks,cluster_79d0cc35227a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2480d8b7eaa0ddad14c7,Child specific material deprivation rate by age (children aged less than 16 years),cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_273825ad7eb815ac6680,Child specific material deprivation rate by educational attainment level of their parents (children aged less than 16 years),cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b6888e7fe576a0bf1c64,Child specific material deprivation rate by household composition (children aged less than 16 years),cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8ad047ae003fc533c667,children,cluster_f1dac78dda11,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4f85b6b61376563016eb,"Children (aged 0 to 17) having neither a bath, nor a shower in their dwelling",cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a1b1435abb28377faca1,Children (aged 0 to 17) not having indoor flushing toilet for the sole use of their household,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c5ca4acedf0ecf1af8f3,Children (aged less than 18) at risk of poverty or social exclusion,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_25dfc9a775b5e4f96d8e,Children (aged less than 18) living in households with very low work intensity by sex,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bb7531dbde401d6e7267,Children aged less than 3 years in formal childcare,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c2dd21be00393f319fc9,Children at risk of poverty or social exclusion,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_99163193949f1a4437c5,Children cared only by their parents by age group,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bddb535218bdd2ecee0c,Children cared only by their parents by age group - % over the population of each age group,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_96382481afeee72deef0,Children having one of their parents living outside the household,cluster_fceddaef81c2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_afc1fff600d442fcdb69,children with or without formal care,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_593036c2fc2ad3dab93c,children with or without other types of care,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ede2f1c8d39d69557aa5,Children with unmet needs for medical examination or treatment by specific reason,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_deef7629ed648896bf62,Circular material use rate,cluster_96d147543e4d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bc19ff49218f64d6a5a5,Circular material use rate by material type,cluster_96d147543e4d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e0e05da5e93e3480beae,"Classroom teachers working full-time and part-time in primary, lower-secondary and upper-secondary education",cluster_23acc643074a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8fa5a4c35cfb38394961,"Classroom teachers working full-time and part-time in primary, lower-secondary and upper-secondary education - as % of total active population",cluster_23acc643074a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_73bc5714d8a2e788dfa1,clothing,cluster_0674416997b6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_33f5c33aed2758da24ce,Collection of cow's milk,cluster_a4e32d5cd14f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_88a11807965b1c70b165,collection round,cluster_4ba888595f32,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_317e2a855d394df73210,Commercial aircraft fleet by age of aircraft and country of operator,cluster_50c5fad23ebe,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_48472a7a014a1cc35e96,Commercial aircraft fleet by age of aircraft and country of registration,cluster_50c5fad23ebe,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_55550457e8cc10df0cd5,Commercial aircraft fleet by type of aircraft,cluster_50c5fad23ebe,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
