term_id,term,baseline_cluster_id,method,evidence
term_e327dc97a9636e3ea46d,Annual production and utilisation of milk on the farm,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_edbf4b98363557fc84f0,"any perpetrator, by country of birth",cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ef301d8b5e9714f99089,apprentices) by employment,cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2b9ff1d97d9c922245a6,apprentices) by employment contract,cluster_fd27aed274d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5cddfd4ee32f411c2a8e,Aquaculture production,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f9e0451f5162d166cff7,aquaculture production - live,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f0d5fd786b583e316229,aquaculture production - live weight,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_33fb3486b3c3d2b6cfd7,aquaculture production - live weight in,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3d77f2d0af74aaed4f9a,aquaculture production - live weight in tonnes,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_16ee6bbe8c8aaeb6ff1d,Aquaculture production by,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_175c619a92eb144b2923,Aquaculture production by aquatic,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c8cbf667c7ff9a10e81f,Aquaculture production by aquatic environment,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cbafae87f1b6f674b7e4,Aquaculture production by aquatic environment - ENP-South,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_99a7a01d09d96b6d97c9,Aquaculture production by aquatic environment - ENP-South countries,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_34e2e49beea81536e8d6,Aquaculture production in,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cc058c918f785200386b,Aquaculture production in tonnes,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9ec1cc83febf61330d25,Aquaculture production in tonnes and,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7789a973297e4d885e32,Aquaculture production in tonnes and value,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cbae8c5975b8979c81c3,"area, production",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_699121396b2ed5f7ac48,"area, production and",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a54763ce1065b0e540fa,"area, production and humidity",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7ee9002f8ecfc6a11799,Arrears on non-housing bills by income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1ea0302f0e6ecab11f29,Arrears on non-housing bills by income quintile,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cd80c18061bd715461f2,as % of the population of the corresponding,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a66e5a24f4ba2094a4f6,as % of the population of the corresponding age group,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_993a0d200b28c5bc7e1f,as % of the total population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f1cc9346fe3bc045ed5a,as % of the total population of,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_02fc11083dcda6c28c46,as % of the total population of post-compulsory,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ca2d6daa1d2a83bea94e,as % of the total population of post-compulsory school,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e1eb350cc06d0a62981f,as % of the total population of post-compulsory school age,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7c168de392caf7078752,as % of total active population,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e1602b3139cef5deb9f9,as % of total or current expenditure,cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_70fbc6c91624609e107f,as % of total public expenditure,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3c5a6bbf36b0109be28b,as a share of GDP,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b6a6222f880176b52fc4,as share of gross national income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_11ef93cfd334e7bfd6b3,assistance as share of gross national income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_14da17900dc7b9bf4d51,at birth by sex,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f8b3b9e515f7de6e0aa7,at birth by sex - ENP-South,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9bbf0abaee81e95cc7a3,at current prices,cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_89970c27519dde502bd8,at market prices,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bea25ed2f967b08b36c6,at market prices - ENP-East,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d06a6df9ff14c211f71f,at market prices - ENP-East countries,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_84367ea39d71cffece69,at market prices - ENP-South,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_633b27d36c84ea822a49,at market prices - ENP-South countries,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f150f3558b02ccb83c71,at primary level by sex - % of the population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_37bafe12d31146c9b4af,At risk-of-poverty rate for the population,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1821856057ab1c5e53c6,At risk-of-poverty rate for the population living,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7d126ea49697ae37320d,At risk-of-poverty rate for the population living in,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b24eebc0b3af6b6b4aa0,At risk-of-poverty rate for the population living in (quasi-)jobless households,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6344e0456def1c9ee015,At-risk-of poverty rate for children by citizenship of their parents (population aged 0 to 17),cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_213859f5d72fd3eaad3d,At-risk-of poverty rate for children by country of birth of their parents (population aged 0 to 17),cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d8dc8aa82dfd036fda00,Average expenditure,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_482342ee499000118c99,Average expenditure per,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1d11dca31232a36ebf76,Average expenditure per night,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_06fd140352484b25e43e,Average expenditure per trip,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cd9e64db065d258b9e60,Average population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a744392af0ab601f25b7,Average population (mid-year,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_335951c32d8d2116b9f0,Average population (mid-year),cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_734ba5f287182cff72ed,Average population mid-year,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e7acad80846fcdd0da3a,Average population mid-year by,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dc9191c991ae3521dd78,Average population mid-year by sex,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cb19c2bf9831c12f82bc,Average population mid-year by sex and,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3dbd295810934c146574,Average population mid-year by sex and age,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_424bd938c951afe537f5,Average population mid-year by sex and age group,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0f501f4a2588acc2b10d,Average population mid-year by sex and age group - ENP-South countries,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7ce9eb11c889031890e6,balance of energy products - % of GDP,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ef85997942a81ada5b14,"balance of goods and services, current prices",cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_961f12e70da8313957ee,"Barley by area, production",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_03eabbf66ac52ab86375,"Barley by area, production and",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b82538563afbccd385b6,"Barley by area, production and humidity",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b90af556331316163672,basic and producer prices,cluster_50fcb6e7a7e8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a4b0294beb1156f99fd6,bills by income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ff0c5fa1c1d83883a16f,bills by income quintile,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4b2692eb9dd1c49af8c8,birth by sex,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5cc69fbd9374b139865c,births and crude,cluster_6186e87388cd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_eb784d064d37cf01cdbe,births and crude birth,cluster_6186e87388cd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_61cf73a08174bde596f1,births and crude birth rate,cluster_6186e87388cd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ebd05d2138387544fcfa,bottom 40 % of the population,cluster_32528f9d8077,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2d69baedc15824c81811,Buses and coaches traffic performance registered in the by transport covarage,cluster_f2d7baeb95d9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_95255d0bb2750decf162,Business Enterprise R&D Expenditures,cluster_ad295f715ee2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_709e95f528ce7556670d,Business Enterprise R&D Expenditures in,cluster_ad295f715ee2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7e39a23bd695ff9ad778,Business Enterprise R&D Expenditures in Foreign,cluster_ad295f715ee2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5b7cccd693a19f071f85,Business Enterprise R&D Expenditures in Foreign Controlled,cluster_ad295f715ee2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_82d17684790d72ff3cc4,"by a domestic perpetrator, by country of birth",cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f01657ece70c710624ed,"by a non-partner, by country of birth",cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_763f7bd6eacb5582c262,by age group - % over the population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_97b5226df2d44d0401b5,by age group - % over the population of,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b51e1c0a73fabb1aa41a,by age group - % over the population of each,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d3409d2b562630d17f4a,by agricultural area,cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_23ca095ae324fcbba4aa,"by an intimate partner, by country of birth",cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a41382634f430d9aa8c9,"by any perpetrator, by country of birth",cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_add4e147786865bf0147,"by area, production",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0acc44c2918975be7253,"by area, production and",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_954c4f2a680701fad455,"by area, production and humidity",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a10c240d8d7a49ca6e86,by client specialisation and employment,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b0b56c2a509a40efb5c3,by client specialisation and employment size,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_42ea5c02ae87173d6733,by client specialisation and employment size class,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dba1e1df9f5300aaaaa5,by country of birth,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b4e783142dc7c1fcd9e7,by degree of urbanisation (population,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_07cf189d18fd3c73b997,by degree of urbanisation (population aged,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_069045fe70e633c57f6c,by degree of urbanisation (population aged 0,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3dffb9ffe28ab1f05e9b,by degree of urbanisation (population aged 0 to,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1223160782e92024e9a8,by degree of urbanisation - total population,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
